[26.357909, 50.162173]
[-27.59706, -48.646493]
[-23.601687, -45.350894]
[4.893737, 100.728597]
[-31.412834, -64.20249]
[-6.261639, 106.722959]
[35.099263, -78.870051]
[13.151798, 123.748471]
[38.232791, -1.69546]
[38.09212, -3.640831]
[34.960467, 135.721654]
[-6.31592, 106.932]
[33.550298, -102.024962]
[40.6919, 29.618255]
[-6.23613, 106.68109]
[39.479752, 29.900471]
[8.936781, 125.527896]
[-22.739522, -43.439057]
[28.144237, -15.431441]
[51.504749, -0.079459]
[-8.17554, 113.69634]
[-31.379627, -64.141363]
[35.379158, -118.990943]
[34.706185, 135.209664]
[50.849778, -1.103939]
[41.076127, 29.018763]
[39.778188, -86.162349]
[2.083248, 103.494415]
[37.469051, -5.654706]
[-7.799787, 110.347996]
[48.510225, -2.7756]
[-6.300524, 106.959747]
[-22.847889, -47.612481]
[-22.913312, -43.217132]
[56.142999, 47.184417]
[30.176863, -82.405661]
[30.445715, -84.341629]
[41.008538, 37.870187]
[3.038601, 101.590908]
[40.127922, 29.418378]
[38.445628, -75.570807]
[-23.99888, -46.427475]
[35.331667, 132.73]
[41.428046, 33.77131]
[32.681525, -117.04932]
[36.381507, -86.478531]
[35.508763, 139.427573]
[39.547858, -0.566252]
[1.15103, 104.02644]
[39.925716, -83.830599]
[18.373025, -66.011386]
[32.870979, 130.753775]
[18.219387, 99.390099]
[35.86206, 139.974411]
[42.253759, -83.659602]
[-23.65356, -46.443472]
[35.636457, -88.831941]
[50.776217, 3.277944]
[-22.853824, -43.234413]
[4.354901, 100.957707]
[38.038407, -1.493841]
[58.099554, 56.390282]
[32.711961, -97.169427]
[36.787498, 34.617398]
[41.08217, 16.781419]
[53.486032, -2.230258]
[-6.9309, 107.78118]
[-34.692346, -58.750933]
[20.129845, -99.727721]
[35.711012, 139.689222]
[-31.427016, -64.152588]
[39.157316, -75.543424]
[23.779198, 90.416502]
[-6.442788, 106.909048]
[36.137494, 140.050475]
[-6.236622, 106.745293]
[40.980474, 28.731323]
[51.506033, -0.090789]
[33.595426, 130.423234]
[60.611282, 16.75942]
[41.72042, -87.539303]
[37.883281, -4.765015]
[34.983476, -88.826146]
[42.838205, -1.670082]
[-8.65749, 115.211939]
[30.05137, 31.40913]
[-6.931651, 107.715559]
[-27.642502, -52.268257]
[14.61499, 120.569497]
[34.949318, -120.446059]
[-27.509685, -48.64865]
[41.885779, -87.625907]
[30.079836, -94.17041]
[-21.375421, -45.519181]
[38.912378, -6.617771]
[39.946306, -75.145018]
[37.569183, -77.477868]
[44.952123, -85.14336]
[35.181971, 136.960959]
[52.645459, -1.138661]
[4.155842, -73.634998]
[41.093551, 28.32912]
[-19.921732, -44.00072]
[52.516833, 85.164278]
[1.379241, 103.882696]
[35.716511, 139.665417]
[-7.946984, 112.612582]
[14.106156, 100.988442]
[-22.61174, -43.718035]
[36.77207, -6.339362]
[-6.600213, 106.754964]
[-32.308529, -58.085196]
[-7.52919, 112.25905]
[-8.179002, 114.380468]
[1.326477, 103.932026]
[40.432372, 29.157717]
[-13.43707, -49.138746]
[-38.265097, -57.831408]
[45.045148, -93.510749]
[41.098433, 29.004651]
[36.899035, -76.13492]
[51.225234, 4.433879]
[-33.669624, -70.9377]
[2.9261, 101.760083]
[0.430383, 101.379253]
[-22.088941, -46.612792]
[13.94852, 100.67529]
[-32.26183, -61.897248]
[62.542086, 113.983281]
[33.512794, -112.492445]
[54.33402, 18.961854]
[40.434393, -79.751692]
[2.229844, 102.28636]
[-22.760479, -43.445697]
[33.581769, 73.087535]
[35.351698, 139.381439]
[-22.840243, -42.021343]
[33.579106, 130.364821]
[-1.603931, 116.167859]
[39.163084, -84.535071]
[42.737395, -84.486304]
[19.026181, 41.466698]
[33.475492, -117.127995]
[37.653291, 139.884101]
[-19.933695, -44.269368]
[41.960533, -91.729778]
[38.452325, 141.275211]
[10.730627, 122.543192]
[-25.38889, -49.238316]
[45.265168, -111.304015]
[41.379792, 2.06916]
[14.528599, 121.01289]
[41.070779, -81.52263]
[37.561839, 126.948818]
[-6.385693, 106.839658]
[-23.472754, -46.642553]
[-35.447406, -60.883132]
[-26.279226, -48.785484]
[43.086774, 141.37641]
[26.382231, 127.842561]
[-25.853181, 28.184712]
[2.924901, 101.760794]
[41.570047, -93.602614]
[1.30629, 103.919338]
[35.825959, -83.575265]
[-37.138872, -73.166539]
[3.000872, 101.708901]
[37.899126, 23.750323]
[-10.509818, -40.320446]
[-20.703463, -46.612006]
[-33.034752, -58.998295]
[32.818514, -97.278137]
[35.65918, 139.448167]
[40.47155, -3.657298]
[-33.737073, -61.963488]
[-6.889775, 107.613842]
[14.608766, 121.087014]
[26.993491, 49.650443]
[37.373883, -6.965054]
[-6.167656, 106.869099]
[-22.886639, -42.048338]
[-22.436682, -46.841618]
[-8.297745, -35.025809]
[37.369272, 137.243907]
[-8.175546, -34.932954]
[-29.817616, -51.139237]
[-7.04036, 107.98686]
[-6.424825, 106.810826]
[3.163262, 101.703008]
[14.604044, -90.669638]
[25.725769, -100.312952]
[41.440562, -81.77149]
[53.742081, -1.258395]
[51.453155, -2.599302]
[-23.537545, -47.411812]
[3.10465, 101.67184]
[40.294679, -3.834655]
[39.397354, -0.416778]
[34.806467, 134.6745]
[55.54475, 37.722119]
[33.836262, -117.240611]
[40.264622, -74.256614]
[51.878972, 0.936264]
[42.083101, -72.573065]
[56.819414, 60.566139]
[-7.526811, 110.171726]
[-22.237947, -42.515617]
[-7.321947, 108.198466]
[-21.765125, -43.376626]
[35.221949, 138.638793]
[-7.16068, 112.72656]
[41.552801, 8.893864]
[39.460067, -0.367296]
[58.281724, -3.349035]
[3.110686, 101.722069]
[35.265643, 139.688469]
[40.313244, -75.318672]
[35.080521, 134.01073]
[-7.874121, 112.518192]
[50.817773, 108.148357]
[40.983108, -73.885999]
[-34.687408, -58.343902]
[35.218199, 138.624686]
[-25.303712, -57.541688]
[51.495507, -0.186662]
[30.512183, -90.465254]
[34.911047, -85.129186]
[-20.891949, -45.357992]
[-7.006435, 110.447947]
[-1.357813, -48.423635]
[41.005488, 39.729996]
[19.338059, -99.093469]
[-6.685465, 108.499502]
[35.316234, 139.336823]
[38.618973, -9.094467]
[-23.304556, -45.932641]
[34.701211, 135.584799]
[41.632868, -88.108397]
[-23.514022, -46.410178]
[-21.770196, -42.539075]
[-5.786284, -35.205082]
[2.773604, 101.766484]
[19.018011, -98.241945]
[40.56287, -74.692214]
[47.181946, -122.552011]
[55.838749, 37.544505]
[34.757644, 135.593091]
[-7.693031, 109.05234]
[5.292998, 100.26019]
[40.992942, 39.770751]
[7.365098, 5.10756]
[41.005325, 28.85949]
[37.876415, 139.034788]
[37.582372, -4.641758]
[2.953691, 101.789896]
[37.582372, -4.641758]
[-23.689656, -46.461813]
[40.757618, -74.001618]
[4.070447, 9.693702]
[-23.491419, -46.492399]
[3.332723, 101.523821]
[-22.761815, -41.891737]
[36.909811, 30.693767]
[38.396009, -0.512787]
[-6.88936, 107.59658]
[55.757422, 37.599249]
[37.364931, 140.378318]
[3.124261, 101.673352]
[44.78295, 10.316929]
[39.86317, -89.547446]
[13.952939, 121.162696]
[39.436045, 29.996356]
[-3.824001, -38.490053]
[-27.49832, -55.102905]
[46.539207, 16.703495]
[35.20764, 136.891858]
[41.503033, -71.317144]
[14.729752, 121.025302]
[32.855293, -96.649784]
[35.864986, 139.641943]
[10.27286, -67.588999]
[-36.826616, -73.061953]
[-28.341065, -48.706665]
[42.953874, -74.177145]
[40.180519, 29.099352]
[31.831692, 130.288952]
[14.050446, 99.631484]
[2.925817, 101.760905]
[-34.710611, -58.298659]
[38.670168, -90.210515]
[50.357346, 3.112978]
[-7.81167, 110.36636]
[34.76055, 135.356976]
[56.471521, 36.577008]
[39.334691, -8.931806]
[38.85839, -76.917841]
[-6.604756, 106.806867]
[1.356173, 103.750778]
[41.448316, 1.976494]
[41.337203, 36.270554]
[34.691667, 137.88]
[4.471967, 114.014359]
[-24.771318, -65.460595]
[-27.026571, -48.648408]
[38.354803, -0.476763]
[7.084776, 125.620525]
[17.290896, 103.224366]
[21.461077, 39.22504]
[18.17108, -67.144418]
[41.370132, 36.208392]
[18.20206, -66.081605]
[14.597841, 121.021843]
[-23.541276, -46.897274]
[40.033882, -75.153628]
[41.016113, 28.966592]
[24.311766, 54.557265]
[50.147671, 7.72191]
[54.224787, 28.485912]
[50.843906, 4.406965]
[-23.62752, -46.642738]
[38.50315, 28.205269]
[14.718359, 104.202597]
[-34.680922, -58.610753]
[56.331958, -2.796383]
[53.718631, -2.697336]
[-27.647811, -48.689742]
[43.410607, 6.075845]
[-0.9002, 119.85877]
[41.033394, 29.021216]
[-6.24795, 106.753473]
[12.914178, 77.624417]
[-22.957102, -43.355923]
[32.313279, -95.250562]
[-37.250537, -73.305721]
[-7.713426, 110.416598]
[39.835146, -75.244432]
[-23.711117, -46.615602]
[35.47116, 136.709863]
[10.474687, -66.892768]
[56.85304, 60.575653]
[38.431969, -78.859949]
[41.266992, -96.091629]
[4.626949, -74.189092]
[-30.038584, -51.220402]
[-29.370069, -50.80206]
[37.649815, -97.36048]
[41.660163, 26.590474]
[42.433268, -71.073559]
[14.522644, -90.43985]
[38.499993, -5.146451]
[33.567568, -84.334341]
[2.422743, 102.207629]
[34.810469, -87.668884]
[-23.644247, -46.578512]
[-9.648107, -35.710593]
[33.600094, 130.401353]
[-32.206826, -58.216214]
[4.692062, -74.099204]
[-23.537341, -46.889258]
[13.840558, 100.641187]
[28.151839, 42.072448]
[-21.024354, -47.764131]
[-23.538493, -46.63845]
[-7.157009, 112.618139]
[3.132002, 101.388389]
[-23.615314, -46.703874]
[56.791139, 60.621249]
[2.95426, 101.581081]
[13.451717, 123.4041]
[39.747891, 37.013096]
[38.546585, 141.238341]
[1.344026, 103.691794]
[41.373259, -83.117997]
[-30.053663, -51.214286]
[34.975973, 135.761348]
[13.758896, 100.476489]
[25.988067, -80.30062]
[4.545327, -74.088078]
[48.068124, 1.296269]
[11.198181, -74.227821]
[-0.417013, 116.980621]
[41.016312, 28.898504]
[3.828631, 103.302417]
[30.211774, -92.020281]
[18.391919, -66.13333]
[-23.703994, -46.556767]
[-18.998006, -46.306039]
[5.673067, 100.508834]
[-23.586474, -46.632062]
[-6.19214, 106.894924]
[-6.151378, 106.738181]
[48.941254, 2.193224]
[-28.663043, -51.76841]
[39.972939, -75.26543]
[-28.314577, -53.517904]
[-22.831187, -43.349037]
[-19.885095, -43.901553]
[54.524765, -1.55732]
[27.96152, -82.697087]
[37.718517, -3.971655]
[14.439811, 121.002481]
[35.397909, -80.422662]
[50.251346, 3.920198]
[-23.557412, -46.64299]
[32.852296, -97.120057]
[34.69859, 135.443757]
[40.762871, 29.926566]
[6.16864, -75.611015]
[37.267007, -6.060537]
[40.295428, -76.818368]
[40.484138, -74.480896]
[-34.566388, -58.458889]
[-27.02076, -50.935562]
[14.549494, 121.099761]
[39.905866, 41.26958]
[38.014057, -7.86966]
[-22.375254, -43.07239]
[-22.594985, -47.430657]
[-30.091462, -51.105765]
[-22.495047, -43.202809]
[40.883608, -72.39047]
[53.385316, -1.448203]
[40.730393, -74.062997]
[36.647709, -4.476122]
[31.493531, -82.855446]
[-0.02974, 109.31315]
[41.060259, 28.987173]
[37.854891, 27.263091]
[-34.530619, -58.534564]
[13.762895, 100.565493]
[19.19877, 73.187995]
[40.809961, 30.710798]
[-7.939042, 110.575657]
[-34.629729, -58.433082]
[41.660204, -83.613999]
[16.434713, 102.77365]
[-15.66296, -47.837128]
[-20.298719, -40.321728]
[-1.462855, -48.492036]
[37.80598, -122.237036]
[38.150636, 27.35806]
[35.646267, 139.706298]
[36.509769, -4.902678]
[-34.804242, -58.282051]
[39.437442, -77.391777]
[-29.349591, -50.801769]
[51.897137, -8.481438]
[-6.25359, 106.84147]
[26.146605, -80.33395]
[24.576517, 46.62451]
[34.943843, 136.967468]
[-7.989716, 112.638189]
[-27.443736, -48.506487]
[-2.956417, 104.792899]
[-28.304796, -54.256206]
[-25.664295, -49.302046]
[-7.37447, 109.382033]
[34.444733, 135.351035]
[-20.316474, -40.314965]
[48.208453, -122.690216]
[34.212488, -119.174525]
[29.273069, 48.049108]
[42.340681, -71.147269]
[51.676323, -3.542993]
[15.982504, 120.513176]
[48.896636, 2.31851]
[-6.136931, 106.822705]
[36.459469, -6.202423]
[41.041988, 28.903533]
[38.749113, -9.201999]
[1.424744, 103.833434]
[38.318016, 140.860947]
[-30.397601, -56.464768]
[-23.607947, -46.835971]
[42.445451, -76.481999]
[41.260475, -95.943697]
[40.779598, 30.400889]
[14.467283, 120.979247]
[34.967096, 135.772691]
[-22.836757, -43.090343]
[42.880687, 143.173159]
[37.996925, 23.773267]
[-6.085056, -49.912555]
[25.803606, 55.977887]
[35.661639, 140.313074]
[43.34412, -79.792629]
[13.756701, 100.612113]
[35.685065, 139.859079]
[-29.895669, -50.270842]
[-22.923089, -43.258387]
[-34.040001, -59.192032]
[0.490033, 101.448693]
[30.284819, -97.734493]
[52.071989, 1.181592]
[59.125922, 37.90606]
[35.334788, -97.525473]
[51.540053, -3.589885]
[36.562758, -84.13339]
[18.580018, 99.004668]
[-35.512011, -58.331832]
[-33.024666, -71.640479]
[-34.875762, -56.044948]
[38.394997, 27.112115]
[3.56426, 98.69523]
[13.891782, 100.503146]
[14.534209, 121.012895]
[40.079868, -82.689022]
[-7.746296, 110.388406]
[36.972332, 137.608254]
[25.403882, 55.481625]
[35.732938, 139.774121]
[3.303474, 117.586976]
[-23.689553, -46.776143]
[-6.730068, 107.047972]
[41.907387, 12.552512]
[11.57487, 122.75696]
[37.893657, -4.791572]
[-5.18803, 119.43037]
[34.405744, 135.367316]
[38.119332, -6.531874]
[24.478343, 54.357699]
[10.488961, -66.925661]
[-3.003467, 120.196622]
[-22.631165, -43.709637]
[1.288314, 103.832094]
[-26.901952, -48.656043]
[41.647595, -4.734611]
[3.076977, 101.587864]
[-1.235572, 116.831789]
[35.355556, 136.87444]
[19.173204, 72.964288]
[-34.901264, -56.191944]
[41.005229, 39.716213]
[36.713524, -97.080698]
[41.887009, -88.335319]
[4.593437, 101.09061]
[-22.905993, -43.106996]
[-6.22977, 106.69895]
[28.553477, -81.302502]
[47.157197, -122.273121]
[39.049433, -76.516628]
[48.886349, 2.46205]
[-6.17667, 106.702]
[40.430586, 29.157027]
[42.105321, -71.007948]
[34.043435, -117.912551]
[40.307575, -76.900102]
[-25.350968, -49.185262]
[-30.039088, -51.302737]
[-34.633887, -58.516441]
[-8.611763, 115.201657]
[40.947456, -74.192503]
[-3.207207, 104.650397]
[34.774804, 135.467496]
[51.690063, -3.899141]
[14.611204, 120.965951]
[40.907545, 29.315772]
[52.213604, -0.273413]
[-6.953875, 110.459267]
[38.394924, 140.400905]
[42.426947, -8.650436]
[-22.523105, -44.124725]
[-6.215413, 106.735941]
[13.763058, 100.504216]
[10.648902, -61.510647]
[-33.77365, 150.965775]
[51.506067, -1.537293]
[38.316747, 27.13598]
[14.479454, 121.047091]
[42.921667, 143.211667]
[5.541875, 101.342784]
[53.203341, 50.132921]
[-31.744502, -68.318536]
[3.124334, 101.660594]
[-26.251119, -48.813631]
[40.336218, -8.430634]
[41.882694, -72.971544]
[37.939859, 34.622521]
[-20.135274, -40.209587]
[-22.619292, -47.047515]
[35.672364, 139.841204]
[21.493102, 39.282831]
[37.780283, -5.392689]
[52.381905, 13.119993]
[-22.972987, -43.413259]
[-25.512058, -49.334054]
[-6.859816, 107.907738]
[35.739406, 139.497557]
[-25.74682, 28.19786]
[40.030919, -3.595259]
[38.066335, -78.9208]
[51.225234, 4.433879]
[14.848059, 120.309909]
[-22.922801, -43.641553]
[13.768714, 100.485345]
[52.452886, -1.818653]
[41.072512, 1.101079]
[10.965174, 123.285828]
[30.386643, -97.649196]
[34.143268, -118.003935]
[-6.266958, 106.739961]
[17.046066, -96.713178]
[33.590317, -101.939874]
[4.627288, 103.196439]
[-29.730852, -51.130747]
[57.009258, 40.98052]
[51.581977, 46.105113]
[-34.464268, -58.779066]
[-27.55379, -48.498992]
[-6.589858, 110.669507]
[-7.614179, 112.242445]
[-23.012032, -45.552127]
[3.771054, 103.246389]
[32.164806, 46.048161]
[42.977556, -83.684428]
[-7.037555, 107.525028]
[4.588269, -74.191676]
[41.955247, -78.648108]
[29.612004, -95.521902]
[-3.349921, 115.936635]
[-7.20766, 107.86024]
[1.254742, 103.813439]
[34.406938, 132.442586]
[-23.688587, -46.745994]
[51.398521, -1.24196]
[32.777127, 130.729069]
[-38.271803, -57.835993]
[34.172033, -118.42288]
[4.287255, 73.55339]
[3.174218, 101.703529]
[31.957409, 35.86902]
[55.677661, 37.69567]
[44.73734, 19.684303]
[-22.916521, -43.38313]
[14.633637, 121.087235]
[36.582291, 139.926709]
[-34.79121, -55.861395]
[34.906113, 134.660843]
[-6.151861, 106.737625]
[25.819947, -80.24073]
[7.637891, 4.750515]
[14.624752, -90.518287]
[40.822419, 29.924561]
[34.662065, 135.158219]
[34.865998, 135.558777]
[40.22377, -74.132134]
[35.751784, 139.45038]
[36.893006, 30.654129]
[2.893398, 101.785352]
[14.426538, 121.015394]
[35.655435, 139.621338]
[-24.928617, -53.468808]
[53.096864, -7.910683]
[-20.215187, -40.238684]
[58.020419, 56.2762]
[31.232436, 121.399187]
[40.872813, 14.236412]
[51.797391, 1.145085]
[-28.683598, -49.36543]
[-22.973811, -42.021738]
[37.050396, -76.38984]
[-28.703606, -49.411759]
[21.066789, -101.588791]
[-29.873146, 30.979012]
[39.698363, 141.140126]
[39.731774, -104.852507]
[-0.9158, 100.403215]
[34.091084, -118.016479]
[43.373165, -8.434682]
[38.759028, 35.482719]
[18.498681, 98.368429]
[35.689528, 139.653893]
[42.28652, -83.304862]
[30.444612, -84.300227]
[-6.491102, 106.862179]
[40.192049, 29.073133]
[-36.530043, -56.711453]
[2.887575, 101.788789]
[-27.860944, -55.011782]
[14.977011, 102.098822]
[30.432326, -84.326452]
[-6.1699, 106.70436]
[51.515585, -0.164834]
[-22.854396, -42.566777]
[38.258161, 140.883211]
[37.334073, -5.844469]
[-7.77595, 110.41494]
[-40.801733, -62.977949]
[34.836494, 135.609552]
[35.662593, 139.914262]
[55.834251, 37.480225]
[39.415161, -75.225014]
[40.847701, -73.056026]
[14.607871, 121.102785]
[17.611013, 101.705949]
[37.144423, -8.553002]
[7.116715, -73.126383]
[-45.571243, -72.064027]
[52.377942, -1.5606]
[16.414465, 102.83253]
[40.842708, 31.173482]
[-7.74996, 110.410089]
[40.516996, -111.870185]
[39.741166, -82.639331]
[-22.887891, -43.276406]
[55.78917, 37.630735]
[21.455047, 40.480383]
[-32.319406, -58.096772]
[36.610549, -6.218316]
[3.055374, 101.486364]
[47.550025, -122.258325]
[-34.565424, -58.438074]
[-31.772954, -60.519746]
[36.647709, -4.476122]
[41.051708, 28.992919]
[36.8362, -2.448075]
[-3.109319, -60.032278]
[-5.358328, 105.242911]
[28.15901, -82.355088]
[41.36741, -8.760341]
[40.618103, -79.157415]
[-7.7839, 110.37343]
[45.381138, 10.504502]
[-22.836261, -43.316514]
[40.849939, 14.252499]
[3.127338, 101.783386]
[-22.92825, -43.227326]
[41.012143, 28.963823]
[-34.587166, -58.492742]
[39.623376, -104.733856]
[-0.05109, 109.34489]
[9.135881, 99.322321]
[-15.789034, -48.772286]
[32.860796, 130.243177]
[30.401826, -88.883718]
[19.432963, -99.141305]
[40.227341, 28.874486]
[-6.240155, 106.582256]
[14.213979, 121.163382]
[3.137473, 101.784853]
[34.713676, -82.275178]
[26.732794, 86.932138]
[51.492394, -3.182508]
[35.809012, -83.625061]
[34.61343, 135.741456]
[1.358141, 103.750297]
[1.360105, 103.935224]
[-23.380959, -46.308069]
[38.19406, -0.544595]
[4.590411, 101.126802]
[39.397803, 30.030101]
[55.197062, 30.21633]
[19.03867, -98.21477]
[14.602809, 120.987404]
[-26.815238, -65.232045]
[40.014298, 32.898481]
[30.193118, -97.82482]
[1.542966, 103.764352]
[-27.662803, -53.641313]
[35.691893, -88.828709]
[26.891938, 81.002925]
[41.060602, 28.888806]
[36.366233, -76.290295]
[-23.509148, -46.776362]
[55.675798, 37.504807]
[53.850911, 27.542756]
[34.288552, -83.094045]
[39.772868, -94.849149]
[38.430932, 141.300438]
[3.002805, 101.710777]
[5.387387, 100.407498]
[-22.863106, -43.373331]
[26.216719, 127.689221]
[38.611407, -1.11186]
[38.71002, -9.341109]
[18.788556, 100.784272]
[50.723877, -1.832948]
[-34.916854, -57.977081]
[36.830812, 140.776786]
[42.867207, 74.61121]
[-6.92575, 107.60861]
[34.947054, 135.77515]
[35.572724, 139.450175]
[29.79476, -95.809334]
[-6.489436, 106.885008]
[19.034296, -98.187766]
[-6.171522, 106.447574]
[-22.929921, -43.246594]
[-21.290433, -50.31936]
[-33.416732, -70.591571]
[41.691585, -88.368195]
[39.815385, 32.725061]
[36.125723, 139.436613]
[46.086299, 13.3276]
[42.520878, -83.106623]
[41.000303, 29.075279]
[45.484846, 11.426348]
[42.504116, -90.67907]
[-34.584391, -58.429703]
[3.12228, 101.737268]
[35.576415, 139.561878]
[3.078461, 101.556114]
[25.894413, -80.245449]
[36.897116, 30.656471]
[40.975149, 29.097935]
[52.12179, 5.558971]
[-8.092583, -34.888106]
[40.281812, -76.659304]
[34.497177, 135.418167]
[42.348436, -71.133116]
[-22.291481, -49.053811]
[29.257986, 48.066236]
[20.130213, -98.812462]
[-22.736424, -45.109729]
[47.820936, -122.276677]
[51.40378, -0.417515]
[33.932776, 131.257533]
[51.514653, -0.117417]
[55.873915, -4.282168]
[14.569682, 121.019405]
[-21.802571, -46.541523]
[-23.703994, -46.556767]
[38.889454, -77.035167]
[32.782481, -97.370189]
[-3.118852, -60.00579]
[51.535885, -3.205848]
[1.367413, 103.950536]
[55.004583, 83.019596]
[33.957131, 130.925932]
[32.636899, 128.787159]
[26.145624, -80.241495]
[-37.114849, -73.152423]
[43.33575, 5.432781]
[37.372185, -5.967657]
[-2.59471, 140.67227]
[40.416806, -3.895954]
[3.108062, 101.684161]
[-20.156526, -44.904969]
[-28.941176, -49.480462]
[36.709887, -4.438571]
[14.663341, 120.950026]
[-7.966405, -78.234303]
[49.118476, 6.215126]
[34.446811, 135.7675]
[34.822513, 135.529367]
[32.693333, 128.826667]
[40.849677, -73.930453]
[6.378363, 116.432746]
[8.481564, 124.6436]
[38.603582, -4.117686]
[-22.735663, -41.975948]
[36.930884, -76.295879]
[-6.2437, 106.835061]
[5.37687, 100.404013]
[44.882474, -93.202885]
[-6.101975, 106.916892]
[48.653848, 6.158891]
[-22.857986, -43.25938]
[-23.312641, -46.207904]
[-29.691721, -53.860674]
[40.292236, -3.790208]
